nodeConfig,build-linux-kernel1,fio2,fio3,fio4,fio5,fio6,fio7,fio8,fio9,iperf10,iperf11,iperf12,iperf13,john-the-ripper14,john-the-ripper15,ramspeed16,ramspeed17,ramspeed18,ramspeed19,ramspeed20,ramspeed21,ramspeed22,ramspeed23,ramspeed24,ramspeed25,stream26,stream27,stream28,stream29,taskName,wfName,pCpu,cpus,rss,vmem,rchar,wchar,syscr,syscw,realtime,rank
192,12,18,1,6,1,2,2,2,2,26,19,1,1,12,9,7,9,8,9,10,10,9,8,8,7,14,11,14,14,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,134.66666514078776,2,228318139.73333333,2244473651.2,11553258,2594.8666666666666667,336,111.1333333333333333,1800,7
178,13,4,1,21,1,2,2,2,2,2,3,1,1,19,16,2,1,2,2,2,1,2,1,2,2,7,5,7,7,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,132.85999959309896,2,225413256.53333333,2239950848,11552710.066666666667,2602.4,339.3333333333333333,111.8,1800,7
175,14,4,1,6,1,2,2,2,2,24,25,1,23,13,10,10,12,11,11,12,12,11,9,10,11,15,12,15,15,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,136.87999979654947,2,223830562.13333333,2239360477.86666667,11553231.866666666667,2596.8666666666666667,338.2666666666666667,111.4,1933.3333333333333333,9
172,11,11,1,6,1,2,2,2,2,10,18,1,17,11,7,4,3,4,4,4,4,5,5,4,4,13,10,13,13,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,135.65333455403646,2,243099238.4,2256600268.8,11553198.066666666667,2598.1333333333333333,337.1333333333333333,111.4666666666666667,2000,10
180,23,18,1,6,1,2,2,2,2,11,20,1,20,23,21,25,25,24,24,25,24,24,24,25,25,25,27,25,25,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,128.16666717529296,2,199086080,2212138734.93333333,11542862.066666666667,2586.3333333333333333,328.1333333333333333,110.0666666666666667,2133.3333333333333333,11
182,6,11,1,6,1,2,2,2,2,5,6,1,26,6,5,8,7,7,8,8,8,7,6,9,10,3,6,2,3,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,133.59333292643228,2,206630365.86666667,2219866248.53333333,11573709.133333333333,2593.8,353,110.8,2133.3333333333333333,11
186,15,4,1,4,1,2,2,2,2,25,24,1,24,14,11,5,6,5,5,6,7,4,4,5,5,10,15,10,10,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,135.37999979654947,2,209092608,2222952994.13333333,11553095.133333333333,2596,337.0666666666666667,111.4,2133.3333333333333333,11
166,16,18,1,6,1,2,2,2,2,9,26,1,25,15,14,13,11,13,12,11,11,13,12,12,13,12,14,12,12,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,132.58666585286457,2,202970453.33333333,2215327334.4,11553067,2596.1333333333333333,336.4,111.2666666666666667,2400,14
167,7,11,1,21,1,2,2,2,2,8,21,1,1,7,6,11,8,10,7,7,5,10,10,13,8,2,8,3,2,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,132.33333333333334,2,203213209.6,2217676800,11574031.733333333333,2596.2666666666666667,353.2,111.1333333333333333,2400,14
165,24,4,1,6,1,2,2,2,2,7,7,1,1,25,22,26,26,25,25,24,25,25,25,26,26,26,26,26,26,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,127.44666595458985,2,198648627.2,2211807232,11542773.533333333333,2596.2666666666666667,329.0666666666666667,111.1333333333333333,2466.6666666666666667,16
187,5,25,1,6,1,2,2,2,2,18,2,1,22,4,4,3,4,3,3,3,3,3,3,3,3,1,7,1,1,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,132.66666666666666,2,204235298.13333333,2216866338.13333333,11573801.133333333333,2593.6,353.0666666666666667,111,2466.6666666666666667,16
181,17,18,1,21,1,2,2,2,2,15,22,1,26,16,13,16,14,14,14,14,13,16,14,14,14,11,13,11,11,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,134.34666748046874,2,200077585.06666667,2213569331.2,11553050.933333333333,2597.7333333333333333,337.5333333333333333,111.4666666666666667,2466.6666666666666667,16
188,27,1,25,1,25,27,27,27,27,6,11,1,1,27,25,27,27,27,27,27,27,27,27,27,27,27,17,27,27,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,131.63333129882812,2,254109559.46666667,2260539255.46666667,11549412.8,2591.2,325.2666666666666667,110.6,2866.6666666666666667,19
168,26,4,1,6,1,2,2,2,2,23,11,1,1,26,27,19,19,19,19,18,18,19,19,19,20,20,19,19,19,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,127.64666646321615,2,252987255.46666667,2259651242.66666667,11542246.266666666667,2595.6,329.8666666666666667,111.4,2866.6666666666666667,19
183,25,25,1,27,1,2,2,2,2,20,14,1,16,24,26,20,20,20,20,20,19,20,21,20,19,21,22,21,21,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,128.04666697184246,2,251630387.2,2258900309.33333333,11542229.866666666667,2591.5333333333333333,328.7333333333333333,110.8666666666666667,2933.3333333333333333,21
189,19,1,25,1,26,26,26,26,26,21,7,1,1,20,20,24,24,26,26,26,26,26,26,24,24,18,20,17,18,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,134.42666524251302,2,251755178.66666667,2259712136.53333333,11557751.733333333333,2598.0666666666666667,334.4666666666666667,111.3333333333333333,3066.6666666666666667,22
184,20,18,1,21,1,2,2,2,2,17,7,1,1,17,23,21,21,21,22,22,22,22,23,21,22,19,21,20,20,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,130.65333404541016,2,251687731.2,2259220616.53333333,11552048.133333333333,2598.2666666666666667,337.8666666666666667,111.5333333333333333,3133.3333333333333333,23
190,8,1,25,3,27,1,1,1,1,1,1,1,1,10,12,18,18,18,18,19,20,18,18,18,15,9,9,9,9,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,132.3733332316081,2,250750839.46666667,2258149102.93333333,11574372.733333333333,2598.5333333333333333,349.6666666666666667,111.2666666666666667,3133.3333333333333333,23
169,18,11,1,6,1,2,2,2,2,22,15,1,19,18,24,14,15,15,15,15,15,14,16,15,16,17,18,18,17,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,129.14666798909505,2,251552563.2,2258852522.66666667,11552064,2601.1333333333333333,337.6,111.8666666666666667,3200,25
170,10,11,1,6,1,2,2,2,2,27,16,1,1,5,18,15,16,16,16,16,16,15,15,16,17,16,16,16,16,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,130.1266657511393,2,248483020.8,2259625847.46666667,11572125.066666666667,2601.6666666666666667,353.2666666666666667,111.7333333333333333,3200,25
185,9,11,1,6,1,2,2,2,2,19,7,1,1,8,19,17,17,17,17,17,17,17,17,17,18,22,23,22,22,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE,nfcore/viralrecon:2.1,130.3133341471354,2,248711031.46666667,2259481668.26666667,11572033.066666666667,2599.0666666666666667,353.3333333333333333,111.5333333333333333,3333.3333333333333333,27
171,21,4,1,6,1,2,2,2,2,12,11,1,1,21,15,22,22,22,21,21,21,21,20,22,21,23,24,23,23,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,101.60000050862631,2,550578312.53333333,1115920793.6,202983292.6,265622.133333333333,22895.333333333333,138,5600,1
191,22,11,1,21,1,2,2,2,2,16,23,1,21,22,17,23,23,23,23,23,23,23,22,23,23,24,25,24,24,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,103.42000071207683,2,372713608.53333333,967604087.46666667,202983320.33333333,265622.533333333333,22895.333333333333,138,6066.6666666666666667,2
172,11,11,1,6,1,2,2,2,2,10,18,1,17,11,7,4,3,4,4,4,4,5,5,4,4,13,10,13,13,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,105.73333282470703,2,447466700.8,1260610901.33333333,202983819,265622.333333333333,22895.333333333333,138,6200,3
173,1,18,1,21,1,2,2,2,2,14,27,1,1,1,1,9,10,9,10,9,9,8,11,7,9,4,1,4,4,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,107.69333241780599,2,521172582.4,1794783368.53333333,202984888.66666667,265622.466666666667,22895.333333333333,138,6400,4
192,12,18,1,6,1,2,2,2,2,26,19,1,1,12,9,7,9,8,9,10,10,9,8,8,7,14,11,14,14,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,105.72666676839192,2,540296533.33333333,1249323417.6,202983864.66666667,265623.533333333333,22895.333333333333,138,6400,4
176,4,4,1,6,1,2,2,2,2,13,17,1,15,3,3,12,13,12,13,13,14,12,13,11,12,6,3,6,6,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,108.74666646321614,2,561182310.4,1823813905.06666667,202984899.26666667,265625.933333333333,22895.333333333333,138,6533.3333333333333333,6
193,2,18,1,6,1,2,2,2,2,3,5,1,17,2,2,6,5,6,6,5,6,6,7,6,6,5,2,5,5,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,107.16666615804037,2,569561088,1855417548.8,202984888.13333333,265623.2,22895.333333333333,138,6733.3333333333333333,7
178,13,4,1,21,1,2,2,2,2,2,3,1,1,19,16,2,1,2,2,2,1,2,1,2,2,7,5,7,7,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,105.00666656494141,2,586746265.6,1324812424.53333333,202983937.46666667,265623.666666666667,22895.333333333333,138,6933.3333333333333333,8
179,3,25,1,4,1,2,2,2,2,4,4,1,1,9,8,1,2,1,1,1,2,1,2,1,1,8,4,8,8,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,108.27333272298178,2,512947541.33333333,1804075008,202985019.26666667,265625.8,22895.333333333333,138,7200,9
175,14,4,1,6,1,2,2,2,2,24,25,1,23,13,10,10,12,11,11,12,12,11,9,10,11,15,12,15,15,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,104.4,2,501822532.26666667,1245646028.8,202983830.4,265623.4,22895.333333333333,138,7333.3333333333333333,10
180,23,18,1,6,1,2,2,2,2,11,20,1,20,23,21,25,25,24,24,25,24,24,24,25,25,25,27,25,25,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,103.63333333333334,2,481367381.33333333,967032832,202983327.66666667,265624.466666666667,22895.333333333333,138,7333.3333333333333333,10
165,24,4,1,6,1,2,2,2,2,7,7,1,1,25,22,26,26,25,25,24,25,25,25,26,26,26,26,26,26,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,102.33333384195963,2,516405657.6,967694472.53333333,202983323.8,265625.466666666667,22895.333333333333,138,7533.3333333333333333,12
186,15,4,1,4,1,2,2,2,2,25,24,1,24,14,11,5,6,5,5,6,7,4,4,5,5,10,15,10,10,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,106.06000061035157,2,548980599.46666667,1295415705.6,202983858.6,265622.266666666667,22895.333333333333,138,7600,13
181,17,18,1,21,1,2,2,2,2,15,22,1,26,16,13,16,14,14,14,14,13,16,14,14,14,11,13,11,11,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,105.65333353678385,2,560343995.73333333,1280573986.13333333,202983837.93333333,265623.933333333333,22895.333333333333,138,8000,14
166,16,18,1,6,1,2,2,2,2,9,26,1,25,15,14,13,11,13,12,11,11,13,12,12,13,12,14,12,12,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,105.9066665649414,2,520393250.13333333,1247036484.26666667,202983844.13333333,265623.333333333333,22895.333333333333,138,8066.6666666666666667,15
187,5,25,1,6,1,2,2,2,2,18,2,1,22,4,4,3,4,3,3,3,3,3,3,3,3,1,7,1,1,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,107.33999989827474,2,540101290.66666667,1793723323.73333333,202984955.33333333,265624.733333333333,22895.333333333333,138,8333.3333333333333333,16
182,6,11,1,6,1,2,2,2,2,5,6,1,26,6,5,8,7,7,8,8,8,7,6,9,10,3,6,2,3,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,107.35333302815755,2,544645939.2,1808669627.73333333,202984914.26666667,265624.4,22895.333333333333,138,8400,17
167,7,11,1,21,1,2,2,2,2,8,21,1,1,7,6,11,8,10,7,7,5,10,10,13,8,2,8,3,2,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,107.08666687011718,2,573743104,1839326003.2,202984900.8,265625.2,22895.333333333333,138,8533.3333333333333333,18
183,25,25,1,27,1,2,2,2,2,20,14,1,16,24,26,20,20,20,20,20,19,20,21,20,19,21,22,21,21,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,103.32666676839193,2,541672789.33333333,973326472.53333333,202983316.13333333,265622.933333333333,22895.333333333333,138,9400,19
168,26,4,1,6,1,2,2,2,2,23,11,1,1,26,27,19,19,19,19,18,18,19,19,19,20,20,19,19,19,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,101.85333353678385,2,540345139.2,973064874.66666667,202983319.53333333,265622.266666666667,22895.333333333333,138,9533.3333333333333333,20
188,27,1,25,1,25,27,27,27,27,6,11,1,1,27,25,27,27,27,27,27,27,27,27,27,27,27,17,27,27,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,103.41333414713542,2,541850555.73333333,973413580.8,202987614.2,265623,22899.333333333333,138,9666.6666666666666667,21
184,20,18,1,21,1,2,2,2,2,17,7,1,1,17,23,21,21,21,22,22,22,22,23,21,22,19,21,20,20,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,104.73333333333333,2,559643033.6,1279846809.6,202983862.33333333,265625.533333333333,22895.333333333333,138,10200,22
169,18,11,1,6,1,2,2,2,2,22,15,1,19,18,24,14,15,15,15,15,15,14,16,15,16,17,18,18,17,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,104.56666615804036,2,541032994.13333333,1280457659.73333333,202983865.2,265625.133333333333,22895.333333333333,138,10266.6666666666666667,23
189,19,1,25,1,26,26,26,26,26,21,7,1,1,20,20,24,24,26,26,26,26,26,26,24,24,18,20,17,18,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,104.98000030517578,2,544473907.2,1264709358.93333333,202988263.46666667,265625.4,22899.333333333333,138,10533.3333333333333333,24
190,8,1,25,3,27,1,1,1,1,1,1,1,1,10,12,18,18,18,18,19,20,18,18,18,15,9,9,9,9,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,106.41333262125652,2,568218965.33333333,1841574980.26666667,202989428.26666667,265626.866666666667,22899.333333333333,138,10666.666666666667,25
170,10,11,1,6,1,2,2,2,2,27,16,1,1,5,18,15,16,16,16,16,16,15,15,16,17,16,16,16,16,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,105.91999969482421,2,545390045.86666667,1811087906.13333333,202984965.13333333,265626.333333333333,22895.333333333333,138,11133.333333333333,26
185,9,11,1,6,1,2,2,2,2,19,7,1,1,8,19,17,17,17,17,17,17,17,17,17,18,22,23,22,22,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN,nfcore/viralrecon:2.1,105.0933344523112,2,546937514.66666667,1811020458.66666667,202984923.6,265625.533333333333,22895.333333333333,138,11933.333333333333,27
171,21,4,1,6,1,2,2,2,2,12,11,1,1,21,15,22,22,22,21,21,21,21,20,22,21,23,24,23,23,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,101.00666707356771,2,404243251.2,753306282.66666667,26350335.133333333333,5169771.2,2104.3333333333333333,1151.6666666666666667,4466.6666666666666667,1
172,11,11,1,6,1,2,2,2,2,10,18,1,17,11,7,4,3,4,4,4,4,5,5,4,4,13,10,13,13,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,102.45333353678386,2,407222408.53333333,1041308876.8,26350664.2,5169772.466666666667,2104.3333333333333333,1151.6666666666666667,5000,2
191,22,11,1,21,1,2,2,2,2,16,23,1,21,22,17,23,23,23,23,23,23,23,22,23,23,24,25,24,24,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,101.41999867757161,2,410738141.86666667,759513361.06666667,26350337.2,5169772.266666666667,2104.3333333333333333,1151.6666666666666667,5066.6666666666666667,3
173,1,18,1,21,1,2,2,2,2,14,27,1,1,1,1,9,10,9,10,9,9,8,11,7,9,4,1,4,4,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,103.07333374023438,2,406207419.73333333,1585557777.06666667,26351135.266666666667,5169773.866666666667,2104.3333333333333333,1151.6666666666666667,5200,4
178,13,4,1,21,1,2,2,2,2,2,3,1,1,19,16,2,1,2,2,2,1,2,1,2,2,7,5,7,7,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,102.66666666666667,2,402715716.26666667,1037593258.66666667,26350693.2,5169773.666666666667,2104.3333333333333333,1151.6666666666666667,5400,5
179,3,25,1,4,1,2,2,2,2,4,4,1,1,9,8,1,2,1,1,1,2,1,2,1,1,8,4,8,8,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,103.25333251953126,2,400488038.4,1580359953.06666667,26351152.4,5169775.666666666667,2104.3333333333333333,1151.6666666666666667,5400,5
176,4,4,1,6,1,2,2,2,2,13,17,1,15,3,3,12,13,12,13,13,14,12,13,11,12,6,3,6,6,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,103.06666666666666,2,400386457.6,1580112008.53333333,26351139.666666666667,5169774.866666666667,2104.3333333333333333,1151.6666666666666667,5466.6666666666666667,7
192,12,18,1,6,1,2,2,2,2,26,19,1,1,12,9,7,9,8,9,10,10,9,8,8,7,14,11,14,14,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,102.49333343505859,2,403134054.4,1037279778.13333333,26350675,5169773.533333333333,2104.3333333333333333,1151.6666666666666667,5733.3333333333333333,8
193,2,18,1,6,1,2,2,2,2,3,5,1,17,2,2,6,5,6,6,5,6,6,7,6,6,5,2,5,5,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,102.63333333333334,2,403390737.06666667,1582673920,26351134.333333333333,5169773.266666666667,2104.3333333333333333,1151.6666666666666667,5733.3333333333333333,8
175,14,4,1,6,1,2,2,2,2,24,25,1,23,13,10,10,12,11,11,12,12,11,9,10,11,15,12,15,15,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,102.1999994913737,2,413045555.2,1047155507.2,26350676.933333333333,5169772.333333333333,2104.3333333333333333,1151.6666666666666667,5800,10
180,23,18,1,6,1,2,2,2,2,11,20,1,20,23,21,25,25,24,24,25,24,24,24,25,25,25,27,25,25,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,101.4933339436849,2,413522329.6,762461388.8,26350322.933333333333,5169773.466666666667,2104.3333333333333333,1151.6666666666666667,5933.3333333333333333,11
165,24,4,1,6,1,2,2,2,2,7,7,1,1,25,22,26,26,25,25,24,25,25,25,26,26,26,26,26,26,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,101.33999989827474,2,410463982.93333333,759424614.4,26350324.666666666667,5169772.866666666667,2104.3333333333333333,1151.6666666666666667,6066.6666666666666667,12
166,16,18,1,6,1,2,2,2,2,9,26,1,25,15,14,13,11,13,12,11,11,13,12,12,13,12,14,12,12,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,102.23999938964843,2,408822579.2,1042935261.86666667,26350661.4,5169773.666666666667,2104.3333333333333333,1151.6666666666666667,6466.6666666666666667,13
186,15,4,1,4,1,2,2,2,2,25,24,1,24,14,11,5,6,5,5,6,7,4,4,5,5,10,15,10,10,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,102.61333465576172,2,411323869.86666667,1045229294.93333333,26350672.533333333333,5169772.466666666667,2104.3333333333333333,1151.6666666666666667,6466.6666666666666667,13
181,17,18,1,21,1,2,2,2,2,15,22,1,26,16,13,16,14,14,14,14,13,16,14,14,14,11,13,11,11,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,102.41333363850912,2,409605188.26666667,1043514436.26666667,26350671.6,5169773.666666666667,2104.3333333333333333,1151.6666666666666667,6600,15
182,6,11,1,6,1,2,2,2,2,5,6,1,26,6,5,8,7,7,8,8,8,7,6,9,10,3,6,2,3,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,102.72000071207682,2,407051195.73333333,1586344755.2,26351142.266666666667,5169775.066666666667,2104.3333333333333333,1151.6666666666666667,6933.3333333333333333,16
167,7,11,1,21,1,2,2,2,2,8,21,1,1,7,6,11,8,10,7,7,5,10,10,13,8,2,8,3,2,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,102.55333201090495,2,404237243.73333333,1583773832.53333333,26351138.733333333333,5169774.866666666667,2104.3333333333333333,1151.6666666666666667,7066.6666666666666667,17
187,5,25,1,6,1,2,2,2,2,18,2,1,22,4,4,3,4,3,3,3,3,3,3,3,3,1,7,1,1,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,103.05333353678385,2,405007564.8,1584254976,26351150.466666666667,5169773.266666666667,2104.3333333333333333,1151.6666666666666667,7133.3333333333333333,18
183,25,25,1,27,1,2,2,2,2,20,14,1,16,24,26,20,20,20,20,20,19,20,21,20,19,21,22,21,21,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,101.45333302815756,2,410652672,759410141.86666667,26350336,5169772.266666666667,2104.3333333333333333,1151.6666666666666667,7200,19
168,26,4,1,6,1,2,2,2,2,23,11,1,1,26,27,19,19,19,19,18,18,19,19,19,20,20,19,19,19,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,101.25999959309895,2,410348748.8,759035494.4,26350337,5169772.066666666667,2104.3333333333333333,1151.6666666666666667,7266.6666666666666667,20
188,27,1,25,1,25,27,27,27,27,6,11,1,1,27,25,27,27,27,27,27,27,27,27,27,27,27,17,27,27,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,101.46000010172526,2,412045038.93333333,760952422.4,26351397.6,5169774.066666666667,2105.3333333333333333,1151.6666666666666667,7666.6666666666666667,21
169,18,11,1,6,1,2,2,2,2,22,15,1,19,18,24,14,15,15,15,15,15,14,16,15,16,17,18,18,17,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,101.56000061035157,2,411850888.53333333,1045720268.8,26350659.933333333333,5169773.866666666667,2104.3333333333333333,1151.6666666666666667,8133.3333333333333333,22
184,20,18,1,21,1,2,2,2,2,17,7,1,1,17,23,21,21,21,22,22,22,22,23,21,22,19,21,20,20,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,101.76666666666667,2,410423842.13333333,1044422382.93333333,26350657.666666666667,5169773.666666666667,2104.3333333333333333,1151.6666666666666667,8266.6666666666666667,23
189,19,1,25,1,26,26,26,26,26,21,7,1,1,20,20,24,24,26,26,26,26,26,26,24,24,18,20,17,18,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,102.1999994913737,2,409653248,1043677184,26351758.466666666667,5169775.2,2105.3333333333333333,1151.6666666666666667,8400,24
190,8,1,25,3,27,1,1,1,1,1,1,1,1,10,12,18,18,18,18,19,20,18,18,18,15,9,9,9,9,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,102.82666625976563,2,410463436.8,1589386171.73333333,26352268.4,5169776.4,2105.3333333333333333,1151.6666666666666667,8733.3333333333333333,25
170,10,11,1,6,1,2,2,2,2,27,16,1,1,5,18,15,16,16,16,16,16,15,15,16,17,16,16,16,16,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY,nfcore/viralrecon:2.1,102.47333323160807,2,410152960,1589177821.86666667,26351155.333333333333,5169775.8,2104.3333333333333333,1151.6666666666666667,9133.3333333333333333,26
